class	spec	spec_id	name	spell_id	origin	source	castable	cooldown	band	tree	hero_tree	node_id	entry_id	max_ranks	blizz_category	seed_bucket	also_from	aliases	description_source
Warlock	Demonology	266	Gloom of Nathreza	429899	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Diabolist	94843	117440	1					api
Warlock	Demonology	266	Gorebound Fortitude	449701	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	94850	117447	1					api
Warlock	Demonology	266	Gorefiend's Avarice	1270701	talent-passive	TraitNodeEntry	false	0	Rotational	class		71923	91431	1					api
Warlock	Demonology	266	Gorefiend's Resolve	389623	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	94824	123838	1					api
Warlock	Demonology	266	Hellbent Commander	1250897	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110198	136727	1					api
Warlock	Demonology	266	Horrify	56244	talent-passive	TraitNodeEntry	false	0	Rotational	class		71916	115459	1					api
Warlock	Demonology	266	Ichor of Devils	386664	talent-passive	TraitNodeEntry	false	0	Rotational	class		71937	91446	1					api
Warlock	Demonology	266	Imp Gang Boss	1250768	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109253	135315	1					api
Warlock	Demonology	266	Imp-erator	416230	talent-passive	TraitNodeEntry	false	0	Rotational	spec		101923	125869	1					api
Warlock	Demonology	266	Improved Demonic Tactics	453800	talent-passive	TraitNodeEntry	false	0	Rotational	spec		101892	125835	1					api
Warlock	Demonology	266	Improved Mortal Coil	1265816	talent-passive	TraitNodeEntry	false	0	Rotational	class		109845	136105	1					api
Warlock	Demonology	266	Infernal Beneficiary	1265810	talent-passive	TraitNodeEntry	false	0	Rotational	class		109844	136104	1					api
Warlock	Demonology	266	Infernal Bulwark	429130	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Diabolist	94852	118839	1					api
Warlock	Demonology	266	Infernal Machine	429917	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Diabolist	94848	118838	1					api
Warlock	Demonology	266	Infernal Rapidity	1263941	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109934	136227	1					api
Warlock	Demonology	266	Infernal Vitality	429115	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Diabolist	94852	117449	1					api
Warlock	Demonology	266	Inner Demons	267216	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110194	136722	1					api
Warlock	Demonology	266	Looks That Kill	1268713	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Diabolist	109832	136091	1					api
Warlock	Demonology	266	Manifested Avarice	1268884	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	109839	136098	1					api
Warlock	Demonology	266	Mark of F'harg	455450	talent-passive	TraitNodeEntry	false	0	Rotational	spec		101895	125838	1					api
Warlock	Demonology	266	Mark of Shatug	455449	talent-passive	TraitNodeEntry	false	0	Rotational	spec		101895	125839	1					api
Warlock	Demonology	266	Master Summoner	1240189	talent-passive	TraitNodeEntry	false	0	Rotational	spec		101908	125854	1					api
Warlock	Demonology	266	Mind's Eyes	1268716	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Diabolist	109831	136090	1	Buff		cdm-only:CooldownSetSpell		api
Warlock	Demonology	266	Necrolyte Teachings	449620	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	94825	117422	1					api
Warlock	Demonology	266	Nightmare	386648	talent-passive	TraitNodeEntry	false	0	Rotational	class		71916	91422	1					api
Warlock	Demonology	266	Oppressive Darkness	1270255	talent-passive	TraitNodeEntry	false	0	Rotational	class		71941	91451	1					api
Warlock	Demonology	266	Pact of Gluttony	386689	talent-passive	TraitNodeEntry	false	0	Rotational	class		71926	91434	1					api
Warlock	Demonology	266	Pact of the Annihilan	1270693	talent-passive	TraitNodeEntry	false	0	Rotational	class		110071	136568	1					api
Warlock	Demonology	266	Pact of the Eredar	1270695	talent-passive	TraitNodeEntry	false	0	Rotational	class		109843	136103	1					api
Warlock	Demonology	266	Pact of the Nathrezim	1270690	talent-passive	TraitNodeEntry	false	0	Rotational	class		110073	136570	1					api
Warlock	Demonology	266	Pact of the Satyr	1270691	talent-passive	TraitNodeEntry	false	0	Rotational	class		110072	136569	1					api
Warlock	Demonology	266	Practiced Rituals	1250375	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109251	135313	1					api
Warlock	Demonology	266	Quietus	449634	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	94846	117443	1					api
Warlock	Demonology	266	Reign of Tyranny	1276748	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110201	136730	1					api
Warlock	Demonology	266	Ruination	428522	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Diabolist	94830	117427	1	Buff		cdm-only:CooldownSetSpell		api
Warlock	Demonology	266	Rune of Shadows	453744	talent-passive	TraitNodeEntry	false	0	Rotational	spec		101914	125860	2					api
Warlock	Demonology	266	Sacrificed Souls	267214	talent-passive	TraitNodeEntry	false	0	Rotational	spec		101886	125828	1					api
Warlock	Demonology	266	Sataiel's Volition	449637	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	94838	117435	1					api
Warlock	Demonology	266	Secrets of the Coven	428518	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Diabolist	94826	117423	1					api
Warlock	Demonology	266	Shadow of Death	449638	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	94857	117454	1					api
Warlock	Demonology	266	Shared Fate	449704	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	94823	117420	1					api
Warlock	Demonology	266	Shared Vessel	1268889	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	109838	136097	1					api
Warlock	Demonology	266	Soul Anathema	449624	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	94847	117444	1					api
Warlock	Demonology	266	Soul Link	108415	talent-passive	TraitNodeEntry	false	0	Rotational	class		109842	136102	2					api
Warlock	Demonology	266	Soul-Etched Circles	428911	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Diabolist	94836	117433	1					api
Warlock	Demonology	266	Spiteful Reconstitution	428394	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110193	136721	1					api
Warlock	Demonology	266	Stabilized Portals	1276661	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110196	136724	1					api
Warlock	Demonology	266	Strength of Will	317138	talent-passive	TraitNodeEntry	false	0	Rotational	class		71956	91468	1					api
Warlock	Demonology	266	Summon Vilefiend	1251778	talent-passive	TraitNodeEntry	false	0	Rotational	spec		109252	135314	1	Other		cdm-only:CooldownSetSpell		api
Warlock	Demonology	266	Swift Artifice	452902	talent-passive	TraitNodeEntry	false	0	Rotational	class		71918	91425	1					api
Warlock	Demonology	266	Teachings of the Black Harvest	385881	talent-passive	TraitNodeEntry	false	0	Rotational	class		71938	91447	1					api
Warlock	Demonology	266	To Hell and Back	1281511	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110199	136728	1					api
Warlock	Demonology	266	Touch of Rancora	429893	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Diabolist	94856	117453	1					api
Warlock	Demonology	266	Tyrant's Oblation	1276746	talent-passive	TraitNodeEntry	false	0	Rotational	spec		110191	136719	1					api
Warlock	Demonology	266	Wicked Reaping	449631	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Soul Harvester	94821	117418	1					api
Warlock	Demonology	266	Demonic Circle: Teleport	48020	cdm-only	CooldownSetSpell	true	30	Rotational						Utility	Taunt/Quick Access			db2-plain
Warlock	Demonology	266	Cloven Soul	434424	cdm-only	CooldownSetSpell	true	0	Rotational						Buff				db2-template+redirect
Warlock	Demonology	266	Demonbolt	264178	cdm-only	CooldownSetSpell	true	0	Rotational						Essential	Rotational 4			api
Warlock	Demonology	266	Demonic Core	264173	cdm-only	CooldownSetSpell	true	0	Rotational						Buff				db2-template+redirect
Warlock	Demonology	266	Infernal Bolt	433891	cdm-only	CooldownSetSpell	true	0	Rotational						Buff				db2-template+redirect
Warlock	Demonology	266	Soulburn: Demonic Circle	387633	cdm-only	CooldownSetSpell	true	0	Rotational						Buff				db2-template+redirect
Warlock	Demonology	266	Succulent Soul	449793	cdm-only	CooldownSetSpell	true	0	Rotational						Buff				db2-template+redirect
Warlock	Demonology	266	Wild Imp	296553	cdm-only	CooldownSetSpell	true	0	Rotational						Buff				db2-plain
Warlock	Destruction	267	Fel Domination	333889	talent-active	TraitNodeEntry	true	180	Cooldown	class		71931	91439	1	Buff/Utility	Self-Heal 3 (Overflow)	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Summon Infernal	1122	talent-active	TraitNodeEntry	true	120	Cooldown	spec		71985	91502	1	Essential/Other	Cooldown 1	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Dark Pact	108416	talent-active	TraitNodeEntry	true	60	Cooldown	class		71936	91444	1	Buff/Utility	Personal Defensive 1	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Malevolence	442726	talent-active	TraitNodeEntry	true	60	Cooldown	hero	Hellcaller	94842	117439	1	Buff/Essential		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Mortal Coil	6789	talent-active	TraitNodeEntry	true	45	Cooldown	class		71942	91452	1	Buff/Utility	Self-Heal 2	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Cataclysm	152108	talent-active	TraitNodeEntry	true	30	Rotational	spec		71974	91488	1	Essential		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Demonic Gateway	111771	talent-active	TraitNodeEntry	true	10	Rotational	class		71955	91466	1	Essential	Movement Ability 2	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Soulburn	385899	talent-active	TraitNodeEntry	true	6	Rotational	class		71957	91469	1	Buff		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Banish	710	talent-active	TraitNodeEntry	true	0	Rotational	class		71944	91454	1	Buff		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Burning Rush	111400	talent-active	TraitNodeEntry	true	0	Rotational	class		71949	91460	1	Buff	Movement Ability	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Chaos Bolt	116858	talent-active	TraitNodeEntry	true	0	Rotational	spec		110282	136835	1	Essential	Rotational 3	class-baseline:SkillLineAbility:849;cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Conflagrate	17962	talent-active	TraitNodeEntry	true	0	Rotational	spec		72068	91591	1	Essential	Rotational 2	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Curse of Exhaustion	334275	talent-active	TraitNodeEntry	true	0	Rotational	class		109847	136107	1	Buff	Slow	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Curse of Tongues	1714	talent-active	TraitNodeEntry	true	0	Rotational	class		109846	136106	1	Buff	Class 2 (CC)	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Demonic Circle	268358	talent-active	TraitNodeEntry	true	0	Rotational	class		100941	124694	1		Immune/Spell Immune/Movement			api
Warlock	Destruction	267	Shadowburn	17877	talent-active	TraitNodeEntry	true	0	Rotational	spec		72060	91582	1	Essential	Rotational 5	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Wither	445468	talent-active	TraitNodeEntry	true	0	Rotational	hero	Hellcaller	94840	117437	1					api
Warlock	Destruction	267	Blight of Tongues	1271802	talent-choice	TraitNodeEntry	true	120	Cooldown	class		109848	136738	1	Buff/Essential	Class 4 (Special)	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Blight of Weakness	1271748	talent-choice	TraitNodeEntry	true	120	Cooldown	class		109848	136108	1	Buff/Essential		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Shadowfury	30283	talent-choice	TraitNodeEntry	true	60	Cooldown	class		71947	91457	1	Buff/Utility	CC	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Soul Fire	6353	talent-choice	TraitNodeEntry	true	45	Cooldown	spec		108681	134221	1	Essential		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Howl of Terror	5484	talent-choice	TraitNodeEntry	true	40	Rotational	class		71947	91458	1	Buff/Utility		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Grimoire of Sacrifice	108503	talent-choice	TraitNodeEntry	true	30	Rotational	spec		71971	125618	1	Buff		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Havoc	80240	talent-choice	TraitNodeEntry	true	30	Rotational	spec		71979	91493	1	Buff/Essential		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Channel Demonfire	196447	talent-choice	TraitNodeEntry	true	25	Rotational	spec		72064	128599	1	Essential		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Rain of Fire	5740	talent-choice	TraitNodeEntry	true	0	Rotational	spec		72069	91592	1	Essential		talent-choice:TraitNodeEntry;cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Ritual of Doom	342601	class-baseline	SkillLineAbility:849	true	3600	Cooldown										api
Warlock	Destruction	267	Soulstone	20707	class-baseline	SkillLineAbility:849	true	600	Cooldown						Utility	Class 8 (Lust/BRes)	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Unending Resolve	104773	class-baseline	SkillLineAbility:849	true	180	Cooldown						Buff/Utility	Personal Defensive 2	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Create Soulwell	29893	class-baseline	SkillLineAbility:849	true	120	Cooldown						Utility		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Ritual of Summoning	698	class-baseline	SkillLineAbility:849	true	120	Cooldown										api
Warlock	Destruction	267	Thal'kiel's Consumption	211714	class-baseline	SkillLineAbility:849	true	45	Cooldown										api
Warlock	Destruction	267	Reap Souls	216698	class-baseline	SkillLineAbility:849	true	5	Rotational										api
Warlock	Destruction	267	Chaos Barrage	187394	class-baseline	SkillLineAbility:849	true	0	Rotational										api
Warlock	Destruction	267	Command Demon	119898	class-baseline	SkillLineAbility:849	true	0	Rotational						Utility	Interrupt	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Control Demon	93375	class-baseline	SkillLineAbility:849	true	0	Rotational										api
Warlock	Destruction	267	Corruption	146739	class-baseline	SkillLineAbility:849	true	0	Rotational										api
Warlock	Destruction	267	Create Healthstone	6201	class-baseline	SkillLineAbility:849	true	0	Rotational							Buff			api
Warlock	Destruction	267	Curse of Weakness	702	class-baseline	SkillLineAbility:849	true	0	Rotational						Buff	Class 3 (Tag)	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Dimensional Rift	196586	class-baseline	SkillLineAbility:849	true	0	Rotational								talent-passive:TraitNodeEntry		api
Warlock	Destruction	267	Drain Life	234153	class-baseline	SkillLineAbility:849	true	0	Rotational							Self-Heal 1			api
Warlock	Destruction	267	Dreadsteed	23161	class-baseline	SkillLineAbility:849	true	0	Rotational										api
Warlock	Destruction	267	Eye of Kilrogg	126	class-baseline	SkillLineAbility:849	true	0	Rotational										api
Warlock	Destruction	267	Fear	5782	class-baseline	SkillLineAbility:849	true	0	Rotational						Buff	CC 2	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Felsteed	5784	class-baseline	SkillLineAbility:849	true	0	Rotational										api
Warlock	Destruction	267	Immolate	348	class-baseline	SpecializationSpells	true	0	Rotational						Buff/Essential	Rotational 4	cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Incinerate	29722	class-baseline	SpecializationSpells	true	0	Rotational							Rotational 1			api
Warlock	Destruction	267	Shadow Bolt	686	class-baseline	SkillLineAbility:849	true	0	Rotational						Essential		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Single-Button Assistant	1229376	class-baseline	SpecializationSpells	true	0	Rotational										api
Warlock	Destruction	267	Soul Leech	108366	class-baseline	SkillLineAbility:849	true	0	Rotational								talent-passive:TraitNodeEntry		api
Warlock	Destruction	267	Subjugate Demon	1098	class-baseline	SkillLineAbility:849	true	0	Rotational										api
Warlock	Destruction	267	Summon Felhunter	691	class-baseline	SkillLineAbility:849	true	0	Rotational										api
Warlock	Destruction	267	Summon Imp	688	class-baseline	SkillLineAbility:849	true	0	Rotational										api
Warlock	Destruction	267	Summon Sayaad	366222	class-baseline	SkillLineAbility:849	true	0	Rotational										api
Warlock	Destruction	267	Summon Voidwalker	697	class-baseline	SkillLineAbility:849	true	0	Rotational										api
Warlock	Destruction	267	Unending Breath	5697	class-baseline	SkillLineAbility:849	true	0	Rotational										api
Warlock	Destruction	267	Shadow Rift	353294	pvp-talent	PvpTalent	true	60	Cooldown						Utility		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Soul Rip	410598	pvp-talent	PvpTalent	true	60	Cooldown						Essential		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Nether Ward	212295	pvp-talent	PvpTalent	true	45	Cooldown						Buff/Utility		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Bonds of Fel	353753	pvp-talent	PvpTalent	true	30	Rotational						Essential		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Bane of Havoc	461917	pvp-talent	PvpTalent	false	0	Rotational										api
Warlock	Destruction	267	Bloodstones	1218692	pvp-talent	PvpTalent	false	0	Rotational										api
Warlock	Destruction	267	Fel Fissure	200586	pvp-talent	PvpTalent	false	0	Rotational										api
Warlock	Destruction	267	Gateway Mastery	248855	pvp-talent	PvpTalent	false	0	Rotational										api
Warlock	Destruction	267	Impish Instincts	409835	pvp-talent	PvpTalent	false	0	Rotational										api
Warlock	Destruction	267	Abyss Walker	389609	talent-passive	TraitNodeEntry	false	0	Rotational	class		71954	91465	1	Buff		cdm-only:CooldownSetSpell		api
Warlock	Destruction	267	Abyssal Dominion	429581	talent-passive	TraitNodeEntry	false	0	Rotational	hero	Diabolist	94831	117428	1					api
