class	class_id	spec	spec_id	tree	hero_tree	node_id	node_type	entry_id	talent	spell_id	max_ranks	req_points	row	col	choice_group	prereq_node_ids	serial_order	choice_index
warrior	1	fury	72	class		108705	CHOICE	136627	Piercing Howl	12323	1	8	7	5	108705	90331,90385	171	1
warrior	1	fury	72	class		95956	PASSIVE	118850	Honed Reflexes	391271	1	8	7	7		90385,108674	154	0
warrior	1	fury	72	class		90366	PASSIVE	112233	Armored to the Teeth	384124	2	8	8	2		90351,90348	64	0
warrior	1	fury	72	class		90382	PASSIVE	112249	Double Time	103827	1	8	8	4		108705,90348	73	0
warrior	1	fury	72	class		90368	PASSIVE	112235	Reinforced Plates	382939	2	8	8	6		95956,108705	65	0
warrior	1	fury	72	class		90347	PASSIVE	112209	Barbaric Training	383082	1	23	9	1		90366	57	0
warrior	1	fury	72	class		110118	PASSIVE	136625	Javelineer	1271948	1	23	9	3		90366,90382	199	0
warrior	1	fury	72	class		108685	PASSIVE	134225	Resonant Voice	1243660	1	23	9	5		90382,90368	169	0
warrior	1	fury	72	class		108686	PASSIVE	134226	Crushing Force	382764	1	23	9	7		90368	170	0
warrior	1	fury	72	class		90381	PASSIVE	112248	Cruel Strikes	392777	2	23	10	2		110118,90347	72	0
warrior	1	fury	72	class		90373	PASSIVE	112240	Dual Wield Specialization	382900	2	23	10	4		110118,108685	67	0
warrior	1	fury	72	class		90360	PASSIVE	112224	Wild Strikes	382946	2	23	10	6		108685,108686	63	0
warrior	1	fury	72	class		108543	PASSIVE	134032	Anger Management	152278	1	23	11	1		90381	165	0
warrior	1	fury	72	class		90380	ACTIVE	112247	Champion's Spear	376079	1	23	11	3		90373,90381	71	0
warrior	1	fury	72	class		108542	PASSIVE	134031	Stance Mastery	1280961	1	23	11	5		90360,90373	164	0
warrior	1	fury	72	class		108544	PASSIVE	134033	Battlefield Commander	424742	1	23	11	7		90360	166	0
warrior	1	fury	72	spec		90392	ACTIVE	112261	Bloodthirst	23881	1		2	18			79	0
warrior	1	fury	72	spec		90396	ACTIVE	112265	Raging Blow	85288	1		3	18		90392	82	0
warrior	1	fury	72	spec		90430	PASSIVE	112301	Sudden Death	29725	1		4	16		90396	101	0
warrior	1	fury	72	spec		90398	CHOICE	112267	Frenzied Enrage	383848	1		4	18	90398	90396	84	0
warrior	1	fury	72	spec		90398	CHOICE	119112	Powerful Enrage	440277	1		4	18	90398	90396	84	1
warrior	1	fury	72	spec		90429	PASSIVE	112300	Improved Execute	316402	1		4	20		90396	100	0
warrior	1	fury	72	spec		90403	PASSIVE	112272	Focus in Chaos	383486	1		5	15		90430	88	0
warrior	1	fury	72	spec		90395	ACTIVE	112264	Enraged Regeneration	184364	1		5	17		90430,90398	81	0
warrior	1	fury	72	spec		90394	PASSIVE	112263	Warpaint	208154	1		5	19		90429,90398	80	0
warrior	1	fury	72	spec		90427	PASSIVE	112298	Improved Whirlwind	12950	1		5	21		90429	98	0
warrior	1	fury	72	spec		90410	PASSIVE	112279	Massacre	206315	1	8	6	15		90403	93	0
warrior	1	fury	72	spec		90399	PASSIVE	112268	Fresh Meat	215568	1	8	6	16		90395,90403	85	0
warrior	1	fury	72	spec		110330	PASSIVE	136890	Invigorating Fury	383468	1	8	6	17		90395	204	0
warrior	1	fury	72	spec		90408	ACTIVE	112277	Rampage	184367	1	8	6	18		90394,90395	92	0
warrior	1	fury	72	spec		90390	PASSIVE	112259	Improved Raging Blow	383854	1	8	6	20		90427,90394	77	0
warrior	1	fury	72	spec		90391	PASSIVE	112260	Rampaging Ruin	1265357	1	8	6	21		90427	78	0
warrior	1	fury	72	spec		109966	PASSIVE	136451	Deep Wounds	1261060	1	8	7	15		90399,90410	195	0
warrior	1	fury	72	spec		90397	PASSIVE	112266	Spite	383852	2	8	7	16		90399	83	0
warrior	1	fury	72	spec		109969	PASSIVE	136454	Scent of Blood	1265355	1	8	7	17		90408	198	0
warrior	1	fury	72	spec		109965	PASSIVE	136450	Kill or Be Killed	1265361	1	8	7	18		90408	194	0
warrior	1	fury	72	spec		90407	PASSIVE	112276	Hack and Slash	383877	1	8	7	19		90408	91	0
warrior	1	fury	72	spec		90428	PASSIVE	112299	Cruelty	392931	2	8	7	20		90390	99	0
warrior	1	fury	72	spec		109967	PASSIVE	136452	Meat Cleaver	280392	1	8	7	21		90391,90390	196	0
warrior	1	fury	72	spec		90402	PASSIVE	112271	Cold Steel, Hot Blood	383959	1	8	8	15		90397	87	0
warrior	1	fury	72	spec		109962	PASSIVE	136447	Ragedrinker	1265356	1	8	8	17		90397,109969	191	0
warrior	1	fury	72	spec		90412	ACTIVE	112281	Recklessness	1719	1	8	8	18		90407,109969,109965	94	0
warrior	1	fury	72	spec		90405	PASSIVE	112274	Bloodcraze	393950	1	8	8	19		90428,90407	89	0
warrior	1	fury	72	spec		90387	PASSIVE	112255	Wrath and Fury	392936	1	8	8	21		90428	75	0
warrior	1	fury	72	spec		90421	PASSIVE	112292	Deft Experience	383295	2	20	9	16		90402,109962	96	0
warrior	1	fury	72	spec		90406	PASSIVE	112275	Frenzy	335077	1	20	9	18		90412,90405,109962	90	0
warrior	1	fury	72	spec		90425	PASSIVE	112296	Critical Thinking	383297	2	20	9	20		90387,90405	97	0
warrior	1	fury	72	spec		109963	PASSIVE	136448	Vicious Contempt	383885	1	20	10	15		90421	192	0
warrior	1	fury	72	spec		110203	ACTIVE	136735	Odyn's Fury	385059	1	20	10	17		90406,90421	203	0
warrior	1	fury	72	spec		90401	PASSIVE	112270	Bloodborne	385703	1	20	10	19		90425,90406	86	0
warrior	1	fury	72	spec		109964	PASSIVE	136449	Surge of Adrenaline	1265359	1	20	10	21		90425	193	0
warrior	1	fury	72	spec		109968	PASSIVE	136453	Executioner's Wrath	1265570	1	20	11	16		109963,110203	197	0
warrior	1	fury	72	spec		90388	PASSIVE	119139	Reckless Abandon	396749	1	20	11	18		90401,110203	76	0
warrior	1	fury	72	spec		90415	CHOICE	112285	Avatar	107574	1	20	11	20	90415	90401,109964	95	0
warrior	1	fury	72	spec		90415	CHOICE	112284	Bladestorm	227847	1	20	11	20	90415	90401,109964	95	1
warrior	1	fury	72	spec		110412	ACTIVE	137004	Rampaging Berserker	1269308	1	20	12	18			207	0
warrior	1	fury	72	hero	Mountain Thane	94803	PASSIVE	117400	Lightning Strikes	434969	1		1	23			137	0
warrior	1	fury	72	hero	Mountain Thane	94816	PASSIVE	117413	Crashing Thunder	436707	1		2	21		94803	149	0
warrior	1	fury	72	hero	Mountain Thane	94800	PASSIVE	117397	Ground Current	436148	1		2	22		94803	135	0
warrior	1	fury	72	hero	Mountain Thane	94808	PASSIVE	117405	Strength of the Mountain	437068	1		2	23		94803	141	0
warrior	1	fury	72	hero	Mountain Thane	109811	PASSIVE	136070	Storm Surge	275336	1		2	24		94803	184	0
warrior	1	fury	72	hero	Mountain Thane	94785	PASSIVE	117382	Thunder Blast	435607	1		3	21		94816	122	0
warrior	1	fury	72	hero	Mountain Thane	94817	CHOICE	117414	Storm Bolts	436162	1		3	22	94817	94800	150	0
warrior	1	fury	72	hero	Mountain Thane	94817	CHOICE	118835	Storm Shield	438597	1		3	22	94817	94800	150	1
warrior	1	fury	72	hero	Mountain Thane	94798	CHOICE	117395	Keep Your Feet on the Ground	438590	1		3	23	94798	94808	133	0
warrior	1	fury	72	hero	Mountain Thane	94798	CHOICE	118836	Steadfast as the Peaks	434970	1		3	23	94798	94808	133	1
warrior	1	fury	72	hero	Mountain Thane	109810	PASSIVE	136069	Conductivity	1270723	1		3	24		109811	183	0
warrior	1	fury	72	hero	Mountain Thane	94797	CHOICE	117394	Flashing Skies	437079	1		4	21	94797	94785	132	0
warrior	1	fury	72	hero	Mountain Thane	94797	CHOICE	118833	Snap Induction	456270	1		4	21	94797	94785	132	1
warrior	1	fury	72	hero	Mountain Thane	94792	CHOICE	117389	Gathering Clouds	436201	1		4	22	94792	94817	127	0
warrior	1	fury	72	hero	Mountain Thane	94792	CHOICE	118834	Thorim's Might	436152	1		4	22	94792	94817	127	1
warrior	1	fury	72	hero	Mountain Thane	94807	PASSIVE	117404	Burst of Power	437118	1		4	23		94798	140	0
warrior	1	fury	72	hero	Mountain Thane	109809	PASSIVE	136068	Capacitance	1270724	1		4	24		109810	182	0
warrior	1	fury	72	hero	Mountain Thane	94805	PASSIVE	117402	Avatar of the Storm	437134	1		5	23		94797,94792,94807,109809	138	0
warrior	1	fury	72	hero	Slayer	94814	PASSIVE	117411	Slayer's Dominance	444767	1		2	11			147	0
warrior	1	fury	72	hero	Slayer	94788	PASSIVE	117385	Imminent Demise	444769	1		3	9		94814	125	0
warrior	1	fury	72	hero	Slayer	94810	PASSIVE	117407	Overwhelming Blades	444772	1		3	10		94814	143	0
warrior	1	fury	72	hero	Slayer	94795	CHOICE	117392	Relentless Pursuit	444776	1		3	11	94795	94814	130	0
warrior	1	fury	72	hero	Slayer	94795	CHOICE	123408	Vicious Agility	444777	1		3	11	94795	94814	130	1
warrior	1	fury	72	hero	Slayer	109817	PASSIVE	136076	Violent Euphoria	1270717	1		3	12		94814	190	0
warrior	1	fury	72	hero	Slayer	94813	PASSIVE	117410	Death Drive	444770	1		4	9		94788	146	0
warrior	1	fury	72	hero	Slayer	94786	CHOICE	117383	Culling Cyclone	444778	1		4	10	94786	94810	123	0
warrior	1	fury	72	hero	Slayer	94786	CHOICE	123409	Brutal Finish	446085	1		4	10	94786	94810	123	1
warrior	1	fury	72	hero	Slayer	94787	CHOICE	117384	Fierce Followthrough	444773	1		4	11	94787	94795	124	0
warrior	1	fury	72	hero	Slayer	94787	CHOICE	123770	Opportunist	444774	1		4	11	94787	94795	124	1
warrior	1	fury	72	hero	Slayer	109816	PASSIVE	136075	Deadly Focus	1270718	1		4	12		109817	189	0
warrior	1	fury	72	hero	Slayer	94784	PASSIVE	117381	Show No Mercy	444771	1		5	9		94813	121	0
warrior	1	fury	72	hero	Slayer	94809	PASSIVE	117406	Reap the Storm	444775	1		5	10		94786	142	0
warrior	1	fury	72	hero	Slayer	94801	PASSIVE	117398	Slayer's Malice	444779	1		5	11		94787	136	0
warrior	1	fury	72	hero	Slayer	109815	PASSIVE	136074	Unhinged	386628	1		5	12		109816	188	0
warrior	1	fury	72	hero	Slayer	94820	PASSIVE	117417	Unrelenting Onslaught	444780	1		6	11		94801,94809,94784,109815	153	0
warrior	1	protection	73	class		90261	ACTIVE	112112	Battle Stance	386164	1		2	2			0	0
warrior	1	protection	73	class		90330	ACTIVE	112187	Defensive Stance	386208	1		2	6			50	0
warrior	1	protection	73	class		90344	PASSIVE	112206	Fast Footwork	382260	1		3	1		90261	55	0
warrior	1	protection	73	class		90328	PASSIVE	112185	War Machine	262231	1		3	3		90261	48	0
warrior	1	protection	73	class		90343	ACTIVE	112205	Thunder Clap	6343	1		3	5		90330	54	0
warrior	1	protection	73	class		90371	PASSIVE	112238	Leeching Strikes	382258	1		3	7		90330	66	0
warrior	1	protection	73	class		90326	ACTIVE	112183	Impending Victory	202168	1		4	2		90344,90328	46	0
warrior	1	protection	73	class		90346	ACTIVE	112208	Heroic Leap	6544	1		4	4		90328,90343	56	0
warrior	1	protection	73	class		95959	PASSIVE	118853	Crackling Thunder	203201	1		4	5		90343	155	0
warrior	1	protection	73	class		90337	ACTIVE	112198	Storm Bolt	107570	1		4	6		90371,90343	53	0
warrior	1	protection	73	class		109391	ACTIVE	135597	Rend	772	1		5	1		90344,90326	172	0
warrior	1	protection	73	class		90332	PASSIVE	112190	Second Wind	29838	1		5	2		90326	52	0
warrior	1	protection	73	class		90352	PASSIVE	112216	Frothing Berserker	392792	1		5	3		90328,90326,90346	60	0
warrior	1	protection	73	class		90355	PASSIVE	112219	Bounding Stride	202163	1		5	4		90346	62	0
warrior	1	protection	73	class		90353	PASSIVE	112217	Pain and Gain	382549	1		5	5		90346,90337	61	0
warrior	1	protection	73	class		90329	ACTIVE	112186	Intervene	3411	1		5	7		90337,90371	49	0
warrior	1	protection	73	class		90375	ACTIVE	112242	Shockwave	46968	1	8	6	2		109391,90352	69	0
warrior	1	protection	73	class		90378	PASSIVE	112245	Overwhelming Rage	382767	1	8	6	3		90352	70	0
warrior	1	protection	73	class		90331	ACTIVE	112188	Rallying Cry	97462	1	8	6	4		90353,90352	51	0
warrior	1	protection	73	class		110119	PASSIVE	136626	Field Dressing	1271926	1	8	6	5		90353	200	0
warrior	1	protection	73	class		90385	ACTIVE	112253	Spell Reflection	23920	1	8	6	6		90329,90353	74	0
warrior	1	protection	73	class		90351	CHOICE	112215	Wrecking Throw	384110	1	8	7	1	90351	90375,109391	59	0
warrior	1	protection	73	class		90351	CHOICE	112214	Shattering Throw	64382	1	8	7	1	90351	90375,109391	59	1
warrior	1	protection	73	class		90374	PASSIVE	112241	Rumbling Earth	275339	1	8	7	2		90375	68	0
warrior	1	protection	73	class		90348	CHOICE	112211	Berserker Shout	384100	1	8	7	3	90348	90331,90375	58	0
warrior	1	protection	73	class		90348	CHOICE	112210	Fearless	1271925	1	8	7	3	90348	90331,90375	58	1
warrior	1	protection	73	class		108705	CHOICE	134254	Intimidating Shout	5246	1	8	7	5	108705	90331,90385	171	0
warrior	1	protection	73	class		108705	CHOICE	136627	Piercing Howl	12323	1	8	7	5	108705	90331,90385	171	1
warrior	1	protection	73	class		95956	PASSIVE	118850	Honed Reflexes	391271	1	8	7	7		90329,90385	154	0
warrior	1	protection	73	class		90366	PASSIVE	112233	Armored to the Teeth	384124	2	8	8	2		90351,90348	64	0
warrior	1	protection	73	class		90382	PASSIVE	112249	Double Time	103827	1	8	8	4		108705,90348	73	0
warrior	1	protection	73	class		90368	PASSIVE	112235	Reinforced Plates	382939	2	8	8	6		95956,108705	65	0
warrior	1	protection	73	class		90347	PASSIVE	112209	Barbaric Training	383082	1	23	9	1		90366	57	0
warrior	1	protection	73	class		110118	PASSIVE	136625	Javelineer	1271948	1	23	9	3		90366,90382	199	0
warrior	1	protection	73	class		108685	PASSIVE	134225	Resonant Voice	1243660	1	23	9	5		90382,90368	169	0
warrior	1	protection	73	class		108686	PASSIVE	134226	Crushing Force	382764	1	23	9	7		90368	170	0
warrior	1	protection	73	class		90381	PASSIVE	112248	Cruel Strikes	392777	2	23	10	2		110118,90347	72	0
warrior	1	protection	73	class		90324	PASSIVE	112181	One-Handed Weapon Specialization	382895	2	23	10	4		108685,110118	44	0
warrior	1	protection	73	class		90360	PASSIVE	112224	Wild Strikes	382946	2	23	10	6		108685,108686	63	0
warrior	1	protection	73	class		108543	PASSIVE	134032	Anger Management	152278	1	23	11	1		90381	165	0
warrior	1	protection	73	class		90380	ACTIVE	112247	Champion's Spear	376079	1	23	11	3		90381,90324	71	0
warrior	1	protection	73	class		108542	PASSIVE	134031	Stance Mastery	1280961	1	23	11	5		90360,90324	164	0
warrior	1	protection	73	class		108544	PASSIVE	134033	Battlefield Commander	424742	1	23	11	7		90360	166	0
warrior	1	protection	73	spec		90295	ACTIVE	112149	Ignore Pain	190456	1		2	18			19	0
warrior	1	protection	73	spec		90305	ACTIVE	112159	Demoralizing Shout	1160	1		3	17		90295	29	0
warrior	1	protection	73	spec		90298	ACTIVE	112152	Revenge	6572	1		3	19		90295	22	0
warrior	1	protection	73	spec		90304	PASSIVE	112158	Brace For Impact	386030	1		4	16		90305	28	0
warrior	1	protection	73	spec		90306	PASSIVE	112160	Armor Specialization	1234769	1		4	17		90305	30	0
warrior	1	protection	73	spec		90299	PASSIVE	112153	Fight Through the Flames	452494	1		4	18		90298	23	0
warrior	1	protection	73	spec		90297	PASSIVE	112151	Devastator	236279	1		4	20		90298	21	0
warrior	1	protection	73	spec		107579	ACTIVE	132886	Disrupting Shout	386071	1		5	17		90304	163	0
warrior	1	protection	73	spec		90303	PASSIVE	112157	Strategist	384041	1		5	18		90299,90306	27	0
warrior	1	protection	73	spec		90296	PASSIVE	112150	Devastating Focus	1264330	1		5	19		90297	20	0
warrior	1	protection	73	spec		90451	PASSIVE	112325	Brutal Vitality	384036	1	8	6	16		90304	115	0
warrior	1	protection	73	spec		90301	PASSIVE	112155	Instigate	394311	1	8	6	17		90303	25	0
warrior	1	protection	73	spec		90302	ACTIVE	112156	Shield Wall	871	1	8	6	18		90303	26	0
warrior	1	protection	73	spec		90300	PASSIVE	112154	Bloodsurge	384361	1	8	6	19		90303	24	0
warrior	1	protection	73	spec		90309	PASSIVE	112163	Best Served Cold	202560	1	8	6	20		90297	32	0
warrior	1	protection	73	spec		90450	CHOICE	112324	Spellbreaker	1235023	1	8	7	15	90450	90451	114	0
warrior	1	protection	73	spec		90450	CHOICE	112110	Hunker Down	1235022	1	8	7	15	90450	90451	114	1
warrior	1	protection	73	spec		90308	PASSIVE	112162	Thunderlord	385840	1	8	7	16		90451	31	0
warrior	1	protection	73	spec		90318	CHOICE	112174	Defender's Aegis	397103	1	8	7	17	90318	90302	40	0
warrior	1	protection	73	spec		90318	CHOICE	132881	Impenetrable Wall	384072	1	8	7	17	90318	90302	40	1
warrior	1	protection	73	spec		107576	PASSIVE	132879	Last Stand	1243659	1	8	7	18		90302	160	0
warrior	1	protection	73	spec		90264	CHOICE	112115	Bloodborne	385704	1	8	7	19	90264	90302	1	0
warrior	1	protection	73	spec		90264	CHOICE	132884	Sudden Death	29725	1	8	7	19	90264	90302	1	1
warrior	1	protection	73	spec		90448	PASSIVE	112321	Punish	275334	1	8	7	20		90309	112	0
warrior	1	protection	73	spec		90320	PASSIVE	112177	Tough as Nails	385888	1	8	8	15		90308	42	0
warrior	1	protection	73	spec		90319	PASSIVE	112176	Fueled by Violence	383103	1	8	8	16		90308,90318	41	0
warrior	1	protection	73	spec		90311	PASSIVE	112166	Enduring Defenses	386027	2	8	8	18		90264,90318	34	0
warrior	1	protection	73	spec		90449	PASSIVE	112323	Unyielding Stance	1235047	1	8	8	20		90448,90264	113	0
warrior	1	protection	73	spec		90310	PASSIVE	112165	Deep Wounds	1261060	1	8	8	21		90448	33	0
warrior	1	protection	73	spec		90312	CHOICE	112167	Heavy Repercussions	203177	1	20	9	16	90312	90319	35	0
warrior	1	protection	73	spec		90312	CHOICE	132885	Into the Fray	202603	1	20	9	16	90312	90319	35	1
warrior	1	protection	73	spec		107578	PASSIVE	132883	Focused Vigor	384067	1	20	9	17		90311	162	0
warrior	1	protection	73	spec		90315	PASSIVE	112171	Shield Specialization	386011	1	20	9	18		90311	38	0
warrior	1	protection	73	spec		107577	PASSIVE	132882	Enduring Alacrity	384063	1	20	9	19		90311	161	0
warrior	1	protection	73	spec		90433	ACTIVE	112305	Avatar	107574	1	20	9	20		90449	103	0
warrior	1	protection	73	spec		107575	PASSIVE	132878	Massacre	281001	1	20	10	15		90312	159	0
warrior	1	protection	73	spec		90314	PASSIVE	112170	Booming Voice	202743	1	20	10	17		90315,90315,90312	37	0
warrior	1	protection	73	spec		90434	PASSIVE	112306	Indomitable	202095	1	20	10	18		90315	104	0
warrior	1	protection	73	spec		90265	PASSIVE	112116	Violent Outburst	386477	1	20	10	19		90315,90433	2	0
warrior	1	protection	73	spec		90313	PASSIVE	112169	Heavy Handed	1235088	1	20	10	21		90433	36	0
warrior	1	protection	73	spec		90317	ACTIVE	112173	Shield Charge	385952	1	20	11	16		90312	39	0
warrior	1	protection	73	spec		90435	PASSIVE	112307	Battle-Scarred Veteran	386394	1	20	11	18		90265,90434,90314	105	0
warrior	1	protection	73	spec		90432	CHOICE	112304	Whirling Blade	1235113	1	20	11	20	90432	90433	102	0
warrior	1	protection	73	spec		90432	CHOICE	132880	Ravager	228920	1	20	11	20	90432	90433	102	1
warrior	1	protection	73	spec		110411	ACTIVE	137001	Phalanx	1269311	1	20	12	18			206	0
warrior	1	protection	73	hero	Colossus	94818	ACTIVE	117415	Demolish	436358	1		7	11			151	0
warrior	1	protection	73	hero	Colossus	94812	PASSIVE	117409	Martial Expert	429638	1		8	9		94818	145	0
warrior	1	protection	73	hero	Colossus	94819	PASSIVE	117416	Colossal Might	429634	1		8	10		94818	152	0
warrior	1	protection	73	hero	Colossus	94789	CHOICE	117386	Boneshaker	429639	1		8	11	94789	94818	126	0
warrior	1	protection	73	hero	Colossus	94789	CHOICE	119858	Earthquaker	440992	1		8	11	94789	94818	126	1
warrior	1	protection	73	hero	Colossus	109814	PASSIVE	136073	Decimator	1270704	1		8	12		94818	187	0
warrior	1	protection	73	hero	Colossus	94799	CHOICE	117396	One Against Many	429637	1		9	9	94799	94812	134	0
warrior	1	protection	73	hero	Colossus	94799	CHOICE	119856	Arterial Bleed	440995	1		9	9	94799	94812	134	1
warrior	1	protection	73	hero	Colossus	94811	PASSIVE	117408	Tide of Battle	429641	1		9	10		94819	144	0
warrior	1	protection	73	hero	Colossus	94815	CHOICE	117412	No Stranger to Pain	429644	1		9	11	94815	94789	148	0
warrior	1	protection	73	hero	Colossus	94815	CHOICE	119857	Veteran Vitality	440993	1		9	11	94815	94789	148	1
warrior	1	protection	73	hero	Colossus	109813	PASSIVE	136072	Cut to the Bone	1270709	1		9	12		109814	186	0
warrior	1	protection	73	hero	Colossus	94796	PASSIVE	117393	Practiced Strikes	429647	1		10	9		94799	131	0
warrior	1	protection	73	hero	Colossus	94794	PASSIVE	117391	Precise Might	431548	1		10	10		94811	129	0
warrior	1	protection	73	hero	Colossus	94806	PASSIVE	117403	Mountain of Muscle and Scars	429642	1		10	11		94815	139	0
warrior	1	protection	73	hero	Colossus	109812	PASSIVE	136071	Celeritous Conclusion	1270710	1		10	12		109813	185	0
warrior	1	protection	73	hero	Colossus	94793	PASSIVE	117390	Dominance of the Colossus	429636	1		11	11		94806,94794,94796,109812	128	0
warrior	1	protection	73	hero	Mountain Thane	94803	PASSIVE	117400	Lightning Strikes	434969	1		1	23			137	0
warrior	1	protection	73	hero	Mountain Thane	94816	PASSIVE	117413	Crashing Thunder	436707	1		2	21		94803	149	0
warrior	1	protection	73	hero	Mountain Thane	94800	PASSIVE	117397	Ground Current	436148	1		2	22		94803	135	0
warrior	1	protection	73	hero	Mountain Thane	94808	PASSIVE	117405	Strength of the Mountain	437068	1		2	23		94803	141	0
warrior	1	protection	73	hero	Mountain Thane	109811	PASSIVE	136070	Storm Surge	275336	1		2	24		94803	184	0
warrior	1	protection	73	hero	Mountain Thane	94785	PASSIVE	117382	Thunder Blast	435607	1		3	21		94816	122	0
warrior	1	protection	73	hero	Mountain Thane	94817	CHOICE	117414	Storm Bolts	436162	1		3	22	94817	94800	150	0
warrior	1	protection	73	hero	Mountain Thane	94817	CHOICE	118835	Storm Shield	438597	1		3	22	94817	94800	150	1
warrior	1	protection	73	hero	Mountain Thane	94798	CHOICE	117395	Keep Your Feet on the Ground	438590	1		3	23	94798	94808	133	0
warrior	1	protection	73	hero	Mountain Thane	94798	CHOICE	118836	Steadfast as the Peaks	434970	1		3	23	94798	94808	133	1
warrior	1	protection	73	hero	Mountain Thane	109810	PASSIVE	136069	Conductivity	1270723	1		3	24		109811	183	0
warrior	1	protection	73	hero	Mountain Thane	94797	CHOICE	117394	Flashing Skies	437079	1		4	21	94797	94785	132	0
warrior	1	protection	73	hero	Mountain Thane	94797	CHOICE	118833	Snap Induction	456270	1		4	21	94797	94785	132	1
